index,payload,label
7986,the5church.com/une4/index.html,1
7987,peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/9a49122137e35646ac2a2dde524ec286/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f59e11eedf772e350b13823b941b3f84f59e11eedf772e350b13823b941b3f84,1
7988,redplanet-reading.co.uk/wp-includes/paypal_priv8_us_2012/paypal_priv8_us_2012/pp/login.htm,1
7989,www.corning.com/opticalfiber/,0
7990,alphamarketingsg.com/media/system/-/page-1/r/index54645464.html?m=rede,1
7991,login-yahoo.com.tezio.com.co/config/login_verify1/317237b7c9c9e6b06b3f1cbb117bd9c5/T0RVNA==,1
7992,dieer.info/www.PayPal.fr/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1ffc45dc241d84e9538c532da79baccf7c26f850d773643350,1
7993,'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/19HM7zAGrf2U6CHnIXKRn298krgRQEQiYVlaQgKMP83E/viewform?pli\%3D1',1
7994,www.qtbar.com/toolbar/en/index.html,0
7995,www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
7996,www.pagat.com/climbing/asshole.html,0
7997,fy.chalmers.se/~appro/nt/TXMouse/,0
7998,tools.ietf.org/html/rfc180,0
7999,t1c9eexk.factoryonlinegall.com,1
8000,octfcu.personal.online.banking.instantapprove1007.com/,1
8001,login.24144.maxkz.com/login-error.php?login=3266ee13b3d4a116d6c18cad9172f74b,1
8002,paypal-protect.org/de/konflikt/dp/B0029YZ761/ref=sr_1_2/sicherheit/konto_verifizieren/,1
8003,code.google.com/p/epic-win32/,0
8004,rs.ddgo.asia/m=weblogin/index.htm,1
8005,open-site.org/Computers/Programming/Languages/ASP/Code_Samples/,0
8006,www.evergreenrentacar.com/includes/languages/english/images/buttons/button/,1
8007,www.topix.com/rss/ce/personal-audio.xml,0
8008,far5.uz/cache/remax/index.htm,1
8009,skvs.stedu.net/images/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=pkaxsjcus.battle.net/d3/en/index,1
8010,icab.de/test.html,0
8011,www.fws.gov/digitalmedia,0
8012,sgame-designw.com/wp-content/themes/twentyeleven/ramon/confirmation.aspx.htm,1
8013,peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/11525fe210f56a99eef083d4464a97ca/wbscra.htm,1
8014,secure.runescape.com.gg-login.in/weblogin/loginform.html?mod=amp;ssl=0&,1
8015,www.mathematik.uni-marburg.de/~loogen/,0
8016,antimony69.tripod.com/dg_info.html,0
8017,dotnetnukebrasil.com.br/del/,1
8018,'liuheng.chengxuren.com/Images/?ref=http\%3A\%2F\%2Fijoxgbyus.battle.net\%2Fd3\%2Fen\%2Findex',1
8019,www.theregister.co.uk/2000/10/04/napster_will_live_or_die/,0
8020,members.tripod.com/~Dharus/jalaad.html,0
8021,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqd_gaZK6KNEfMd5C7wJ8X5rC4Q9y7Q155aPtsmRnfa32WUN5rh0iTwzOZ8mzF7WE5FLWZhssaKDknT0nlXufUAgnByxKD1Pv4qhmHKaOU_HUZADw8mhJS9hE_gVY42TV9BlpdpuV46x002UjTjC5HRRin8Lbd5Cq_XrLcQfYtWLN02jMfo_8Y5x62UkufnLYHAlnD_aTA5y3lYwV7gtyGP8DNhDw\%3D\%3D&amp;attredirects=2',1
8022,www.ntua.gr/nmc/traceroute.html,0
8023,d97a0a71.cm-3-3a.dynamic.ziggo.nl/www.paypal.com/uk/index.php?id=1530199562&amp;mail=TOMWKLYNN,1
8024,www.ktu.lt/en/scriptas1.asp?pirmas=/en/studies/menu.html&amp;antras=/en/studies/knyga2005/magistr/diz.html&amp;meniu=/en/virsus2.html,0
8025,www.homepages.ucl.ac.uk/~ucakarc/work/index.html,0
8026,www.stm.info/English/a-somm.htm,0
8027,www.campominadoesporte.com/~mpolvora/accounts.department.online.team/webscr.php,1
8028,lar5.com/cube/solve.html,0
8029,www.sable.mcgill.ca/publications/,0
8030,'www.ctce200.neru9.com/#\%20(\%200.00000000000000)?\%200.00000',1
8031,'www.linsfotografias.com.br/Remax/Secure Login.html',1
8032,old.lwn.net/2001/features/LarryWall/,0
8033,themirroredpool.tripod.com/background.html,0
8034,louco.arquivos-pdf.info/home/safra/,1
8035,vinoscalyptra.cl/paypal/paypal/update/com/83ab3de084d3d1666efac24e2fb59203,1
8036,www.scadge.tv/productions/,0
8037,paypal.com.us.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.spirit-inspired.com/c4aea50d0c48ff9a9b72b0cd0b5d8a3d/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a28b4bd9b65da1fc7b28984358d1d32a0/,1
8038,natyaznoy.su/3372579485/64853648980/,1
8039,pastehtml.com/view/bdtplgx6l.html,1
8040,www.ibm.com/developerworks/java/library/j-ejbexcept.html,0
8041,eachm.com/09uk381/cgi-bin&dispatch=96a3be3cf272e017046d1b2674a52bd3/,1
8042,spg.su/otzyv/paypalboy/update.php?www.paypal.com/cgi-bin/webscr?cmd=_login-run,1
8043,www.paypal.com-us.cgi-bin.webscr.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db8e636aed6d43d.ptsaopedro.com.br/update/,1
8044,home.wtal.de/i-jandt/frEuro.htm,0
8045,paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au/paypal/f7e638402a5976cd3be6663cf66cdd8c/,1
8046,www.vandruff.com/mlm.html,0
8047,doctordoctor.asia/nwolb,1
8048,automateinternetmarketing.com/service/service/Path=6N349g2t8ZR5ctyn3hw5sIr/,1
8049,games.groups.yahoo.com/group/castleoficebluehearts/,0
8050,www.sevkon.net/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
8051,langrex.co.uk/talktalk.co.uk/tiscallo/tiscallo/tiscali/tiscali.co.uk/members/myaccount/LANGUAGE=EN&amp;VISP_ID=2/ECareServletapplication/udpate-infos-Tiscali-Uk/index.html,1
8052,members.tripod.com/cnc_ltd/index.htm,0
8053,www.bdsoft.com/tools/stlfilt.html,0
8054,x.co/mHND,1
8055,www.bridgewebs.com/kent/,0
8056,256.com/gray/teasers/,0
8057,tools.ietf.org/html/rfc1059,0
8058,https.www.paypal.com.us.login.cmd.dispatch45645sd65s4d56z46z54d65z46da654da6paypal.laura.accesseon.ca/,1
8059,update.paypal-com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0dbg1r2.11fd65er.panamainenglish.com/update/service/update/com/www.paypal.com/,1
8060,www.freewebs.com/tristarweyr/,0
8061,paypal.ca.4763.secure7c.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=fc5d13b2e5865ca78e13eb1dbcf2b46e,1
8062,lyskyz.com/images/?app=3D3D3D3Dcom-d3&amp;us.battle.net/login/en=,1
8063,www.wired.com/wired/,0
8064,us.battle.net.en.oo-rs.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,1
8065,www.alansuel.com/c/more.htm,0
8066,rith-dawah.com/images/paypal/,1
8067,perlfect.com/articles/,0
8068,www.paypal-login.de/login/17918/index.php,1
8069,www.balcan.co.uk/lamp-crushers/,0
8070,'anupamnavsari.com/Remax/Secure Login.html',1
8071,games.groups.yahoo.com/group/icons-rpg/,0
8072,www.alistapart.com/articles/using-svg-for-flexible-scalable-and-fun-backgrounds-part-i,0
8073,updates-paypal.toptrucosfacebook.com/,1
8074,free-compilers.sharnoff.org/TOOL/CLP-1.html,0
8075,updateinformation.bankofamerica.com.ntamarine.com/home/login/welock.php,1
8076,www.alistapart.com/articles/fear/,0
8077,porto.uniaomaker.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
8078,vitaltelecom.net/lib/wp/yahoo.html,1
8079,scholar.lib.vt.edu/theses/available/etd-12142004-090652/unrestricted/CHAPTER-3.pdf,0
8080,www.zhumx.com/Include/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;cjcmhdiamp;ssl=0&amp;dest,1
8081,secure.runescape.com.w-eblog.in/members_benefits.ws?offer=MGF4OTg2cTMyeGExMTV4NXJydDI=,1
8082,'www.certification-crazy.net/A\%2B_study_guides.htm',0
8083,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coDe5PQTKMGxNspTFMdB6Nic0YRrwnZ9Cn-6E2sg3YPYNp7r6SP8p4_bYGGNFGmhg7gQW1u8agbUgxykXHoLJBTsuJ6TEGqnAh_YeRpvJNJis6uqBoKrl9AzZpeQ-xPHmw9kw2nCR3x3xQ1YdfqLaoDjk-rEyi0yL66IdLbhdmXs9fpUBVqZ1NqyjoZj10qYW_V0a3FlAqm89-vrmy84U8nOJsXxA\%3D\%3D&amp;attredirects=2',1
8084,en.wikipedia.org/wiki/Lua_(programming_language),0
8085,americanhistorians.com/?rid=0135.174.0135.0147/ecard/?a=admirer,1
8086,www.eurogamer.net/articles/r_galleon_x,0
8087,managerpaypla.altervista.org/login.do1/index.html,1
8088,pastehtml.com/view/bzu0lfpex.html,1
8089,www.thinkhost.com/partner/affiliate/,0
8090,kongman.biz/wp-content/plugins/akismet/simoro/www.Paypal.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e568d90e2d39a202ff0a00a546ab07c01168d90e2d39a202ff0a00a546ab07c011,1
8091,www.tutorialspoint.com/ruby-on-rails/,0
8092,www.wszib.poznan.pl/gbp3/cycgi-bin/webscr/webscrcmd=_home-customer&amp;nav=1/,1
8093,paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.bssolders.com/002381108b5f35ce8a829b501db5e3dc/,1
8094,www.newyahoobuy.com/page/vote.php?pid=36,1
8095,www.freewebs.com/magicriddler/,0
8096,www.angelfire.com/dragon3/lasthopeweyr/,0
8097,mody70.w.interia.pl/index.html,1
8098,radiocoquimbo.cl/apipchile/wp-admin.php?s=hegh.wellsfargo.com,1
8099,www.nicholson.com/rhn/pilot/doc.txt,0
8100,bishophills.com/profile/index.php,1
8101,kundaliniyogafestival.cl/Trulia.com/To-access-property-view/Secure-Login/,1
8102,www.ibiblio.org/pub/Linux/docs/howto/other-formats/pdf/i810-HOWTO.pdf,0
8103,cens.ioc.ee/projects/pyginac/,0
8104,www.arjunkarki.org/media/Debitos-Extrato.jar,1
8105,www.pfi-holding.com/contract/,0
8106,games.groups.yahoo.com/group/ukpinball/,0
8107,www.availablewebsitesforsale.com/captcha/database/onlinebanking.nationwide.co.uk/index.html,1
8108,www.renovatorsdreams.com/paypalsmary/,1
8109,www.in4reach.com/fix.html,0
8110,tools.ietf.org/html/rfc1631,0
8111,www.jocsoft.com/jwp/,0
8112,d2mine.co.kr/jl/www.paypal.com/de/cgi-bin/webscr.cmd=_login-run.php?dispatch=5885d80a13c0db1f998ca054efbdf,1
8113,www.mfsoft.com/autozip/,0
8114,www.icssnj.com/images/Presets/cm-84.209.104.151.getinternet.no/,1
8115,gkjx168.com/images?http:/us.battle.net/login/en/?ref=http:/uqpzemuus.battle.net/d3/en/index,1
8116,internetmoneysecret.com/session-845698/,1
8117,www.ddj.com/hpc-high-performance-computing/208200273,0
8118,www.sover.net/~nhollow/,0
8119,www.login-batnr.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,1
8120,news.cnet.com/2100-1023-252701.html,0
8121,produceworldmarket.com/,1
8122,erdogdunakliyat.com/templates/cyan/uk/54855458214879647/,1
8123,www.spaceroots.org/software/mantissa/index.html,0
8124,lithopssoft.com/hlv/,0
8125,'update-informations041.creativeplaythings.com.au/?/cgi-\%0D\%5Cn\%0D\%5Cnbin/webscr?cmd=_login-\%0D\%5Cn\%0D\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',1
8126,bugey-cerdon-rondeau.com/cm1/verification/,1
8127,news.cnet.com/2100-1032_3-5502672.html,0
8128,www.e2esoft.cn/slideshow/,0
8129,us.battle.net.login.en.em-login.com/login/en/login.html?app=wam,1
8130,www.posware.net/customer/update.html,1
8131,lists.topica.com/lists/trenchless/,0
8132,paypal.com.molaly.com/paypal.verify/en/cgi-bin/webscr?cmd=login-run&dispatch=5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60,1
8133,southendchess.awardspace.biz/club/,0
8134,joehatchdesign.co.uk/wp-content/themes/twentyten/view.php,1
8135,tools.ietf.org/html/rfc48,0
8136,ow.ly/f57be,1
8137,'www.bl35.org/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fdkpljkgus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
8138,www.schwab-service912244144.com?m=cmljay5tLnBvdHRyYXR6QG1lZHRyb25pYy5jb20,1
8139,"'rankings.big-boards.com/?filter=phpBB,all'",0
8140,appetoide.com/wp-content/remax/index.htm,1
8141,dreamsbridallasvegas.com/wp-admin/maint/safe.ssl.confirm.onlinebankingofamerica.com/index.html,1
8142,www.cibeles.ifema.es/ferias/cibeles/default.html,0
8143,sourceforge.jp/projects/sagcad/,0
8144,holzgermany.com/templates/beez/5148307293/336264262473734/,1
8145,'www.bradesco-ib2net.allalla.com/index.php?8bradesco.com.br2012sansoftware\%40hotmail.com',1
8146,rahmat-stema-wana.p.ht/rahmat/logs.php,1
8147,www.thefreecountry.com/compilers/modula2.shtml,0
8148,www.firstmonday.org/issues/issue7_6/stalder/,0
8149,www.wired.com/wired/archive/people/,0
8150,home.comcast.net/~tillekseaweyr/,0
8151,muslim-culture.com/wp-content/plugins/akismet/3814807376/745353769679/,1
8152,www.thinks.com/puzzles/loyd/loyd.htm,0
8153,www.allstarpuzzles.com/wordsearch/index.html,0
8154,toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/8a3428c4eb398a56d6ff2137d5d4f729/e015eb9cef49b4e380acbe3c71a24fca/,1
8155,paypal.com.cgi-bin.logincmd5645548.syut.tv/Paypal/update/cacb4cd47774f1de38b284851b937eb1/ef9164467959e89754600cfd4bd40bcb/,1
8156,tools.ietf.org/html/rfc3248,0
8157,www.arbeidsmedisinsksenter.no/home/index.htm,1
8158,administramos.net/images/stories/food/index.php,1
8159,ffteixeira.net//remax/remax/index.htm,1
8160,econox.se/webscr.php,1
8161,stephaniesilvers.com/wp-content/laurz/index.php,1
8162,www.clearlake.ibm.com/gov/ifp,0
8163,pastehtml.com/view/cl6p8vpi2.html,1
8164,www.mg-sh.cn/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
8165,www.cis.syr.edu/people/royer/talks.html,0
8166,persephone.cps.unizar.es/~spd/gzip/,0
8167,chat-by-orkut6.blogspot.co.uk/,1
8168,slashdot.org/articles/00/11/28/030209.shtml,0
8169,yesbosswizzy.fav.cc/aol.com.htm,1
8170,corz.org/serv/tricks/htaccess.php,0
8171,free-compilers.sharnoff.org/TOOL/SmallC-1.html,0
8172,zumbakuba.com/wp-vod/vodasecurity_account_update.html,1
8173,secure.runescape.com.eeok.asia/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,1
8174,mail.pfcomunicados.com.mx/ebc-online/vbv/dk/v/index.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,1
8175,www.wieser-software.com/topdrop,0
8176,www.veen.com/jeff/,0
8177,www.eridani.co.uk/MailStripper/,0
8178,newsamplesproduct.com/signed/redirect.php,1
8179,paypal.com.confirmation.of.your.paypal.abitechsystems.com/,1
8180,www.bayonne.cci.fr/js/libs/upload/8c4e003527d6822004bdcb195644172e/,1
8181,www.prismnet.com/~lenb/index.htm,0
8182,peipa.essex.ac.uk/tp-linux/tp-linux.html,0
8183,infohouse.p2ric.org/ref/02/01099.htm,0
8184,www.itechzone.com/xml_document_conversion.htm,0
8185,www.duketown.com/marcel/hyperdelphi.shtml,0
8186,ch.tbe.taleo.net/CH06/ats/careers/apply.jsp?rid=92&amp;org=PRECASH&amp;cws=1&amp;parsingId=TASKPRECASH:1944115311:1348187922530&amp;parsingToken=16486c7470446231ab94ef29bd19d8d7628db5f7&amp;rid=92&amp;emplProfileImported=true,1
8187,txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf8701ff6b1534f9078a8190ff3d83f40f8701ff6b1534f9078a8190ff3d83f40cmd=_login-run,1
8188,www.stanford.edu/group/SOL/software.html,0
8189,www.airshiphistory.com/code/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/nyawaa.htm?aef919d244ddcee0c85abb101b239f8baef919d244ddcee0c85abb101b239f8b,1
8190,missionaryfilms.org/indes.html,1
8191,www.cris.com/~Alxevans/TS2068.html,0
8192,www911.paypal.ca.66001.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
8193,www.icssnj.com/images/Presets/pt9.phishtank.com/,1
8194,web.mit.edu/esg/proj/ic/www/,0
8195,peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/1889d5bc9d5b374e4d4af39bb4a68d48/wbscra.htm,1
8196,www.aspfree.com/c/a/Database/Using-Data-Access-Pages-to-Access-Data-on-a-SQL-Anywhere-10-Database/,0
8197,www.kgdmlinux.com/whmcs/lang/view/mls0029.html,1
8198,sac.tudofit.com.br/templates_c/Cielo/cielo/indexpagamento.html,1
8199,www.iwar.org.uk/general/mailinglist.htm,0
8200,econom.kursksu.ru/components/com_wrapper/error.html,1
8201,updateaolsecure.mariagerecife.com.br,1
8202,www.rackspace.com/email_hosting/,0
8203,tapnortheast.typepad.com/speakers_club/,0
8204,users.skynet.be/bijen/,0
8205,www.albaylasanart.com/demo/data1/fr/fr/paypal/www.paypal.com/,1
8206,www.easysoft.com/homepage/main.phtml,0
8207,www.journalbooks.com/products/timeplanner,0
8208,tools.ietf.org/html/rfc1504,0
8209,mywedstyle.ru/modules/mod_system/0804294215/843540354/,1
8210,www.clicketyclick.dk/databases/xbase/format/,0
8211,www.cphmcc.com/wp-includes/js/jcrop/remository.utilitie.htm,1
8212,www.kevin-wells.com/net/,0
8213,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crzSH-wvAMyH2lq5FvFLpoHQQG0u1Mu0mSAY80HuRgjSE8kag9DknR8DuNH0pB_8T_8Mp2ppMwy1nYv6Adz57z1qdHLv2ycpSjnN1V1-yiv_Dq-XZq8btMrEMYUhi19eBHaFHw1fC9-vGenaz0pKMCILtkqIyEAj04NTAOZvgbPyrcVb02oDPA3W2OZvVGZmoETP_AxJ9vlBwLKHK5b2gDf5Y-DKw\%3D\%3D&amp;attredirects=2',1
8214,games.groups.yahoo.com/group/HeroWarsProgram/,0
8215,www.clanfork.co.uk/Trev/A/Avalon.htm,0
8216,www.software-solutions.co.nz/aladdins_el/alelabout.aspx,0
8217,tools.ietf.org/html/rfc629,0
8218,off.st/mailadmin,1
8219,www.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1.e98e116480ea13c0affae.e89705.b4d2116480.26366.3d3013d.2d8494db709803d295b4.a2ee01a0.5c53663d3f.aee897db1f8e263.663d3f.a0a0586e88f8.topbesthosting.info/your-account/updating/uptodate/reboot.php,1
8220,tharts.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
8221,paypal.co.uk.paysbaseewebdllscrn.tftpd.net/~risingph/ukapa/uk/uk/index.php?cmd=_login-submit&dispatch=5885d80a13c0db1f998ca054efbdf2c25fe4a05bcb33bff68c4fe49456517e3e,1
8222,home.comcast.net/~egriffin2009/ritenavhttp3A2F2F2FppbshowgifpartnerId2siageType1pa1i11UsingSSL1k1favo.html,1
8223,rotocon.homestead.com/rotoconindex.html,0
8224,www.bestwaylumber.com/bestway_of_new_england.php,0
8225,sourceforge.net/projects/alibrowse,0
8226,www.ibr.cs.tu-bs.de/projects/snmpv3/,0
8227,www.hospitalnetwork.com/content/homepage/default.asp?VNETCOOKIE=NO,0
8228,www.shaneycrawford.com/pmwiki/files/odp/,0
8229,www.paypal.co.uk.0697.secure9s.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=c6488e1b9f07a855980901e189e54f9c,1
8230,jessduran.com/sdd/dffds.html,1
8231,www.marcdenis.com/en-home.asp,0
8232,www.webring.com/hub?ring=bbsa,0
8233,code.google.com/p/fluint/,0
8234,www.perlarchive.com/articles/perl/,0
8235,hfchfc.com/09uk381/cgi-bin&dispatch=d3d9446802a44259755d38e6d163e820/,1
8236,www.tirupatigr.com/bearing.html,0
8237,www.sun.com/software/webnfs/ds-webnfs.xml,0
8238,chat-by-orkut1.blogspot.co.uk/,1
8239,www.vyomworld.com/source/c_projects.asp,0
8240,www.rossetti.net/english/,0
8241,www.microolap.com/products/connectivity/,0
8242,update.paypal-com.service.cmd.activation.sucess.access00th9951221us651321.dogpetinsurance.org.uk/update/www.paypal.com/b5e9eae5d31e851816df13ee1e276d9f/,1
8243,games.teamxbox.com/xbox/1028/Heavenly-Sword/,0
8244,persotrbajo.tuars.com/,1
8245,paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.htc55f.fintii.com.jewellery.nateka.com0c540a5ee122283fec4d5c5e578482482-9.htm.zhongsan.org/28068afe3781f1aa6664175ece1e2aa0/,1
8246,www.craveculture.net/Mindysun/remax/,1
8247,www.clcatv.cn/images/?amp;app=com-d3&amp;amp;amp;amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
8248,pererikolsen.se/wp-admin/user/embarqmail.com.html,1
8249,www.activewin.com/reviews/software/operating-sys/win2003serv/index.shtml,0
8250,www.babinet.cz/avatars/19889/hires/dir/3575183b67d17f818ba3cd432322a77b/,1
8251,www.gnu.org/projects/dotgnu/,0
8252,www.bankonparagon.com/index.html,0
8253,gboard.tup.ac.th/appserv/inde.html,1
8254,www.euroforester-community.eu/media/index/index.html,1
8255,spreadsheets.google.com/spreadsheet/embeddedform?formkey=dF83UnBhRnJvYWZtWGVBbHNobHUxM0E6MQ,1
8256,www.alibris.com/affiliates/affiliates-home.cfm,0
8257,dreamsongs.com/ObjectsHaveFailedNarrative.html,0
8258,it.slashdot.org/article.pl?sid=00/11/07/1236219,0
8259,www.suarezysuarez.com/form/forms/form1.html,1
8260,esxcc.com/js/index.htm?ref=ttztfkbus.battle.net/d3/en/index,1
8261,pastehtml.com/view/bcscd72ab.html,1
8262,www.dpaulamegahair.com.br/~mpolvora/accounts.department.online.team/webscr.php,1
8263,blessingcomputers.com.ng/docs/,1
8264,www.faqs.org/faqs/computer-lang/Ada/www-server/,0
8265,bms.seregon.com/repository/wool/scm/uploads/processingpart2.pdf,0
8266,redirect.poste.cc/login/paypal/info/account/dadada/paypal/unicsdsdsds/,1
8267,members.tripod.com/Divinityknight/,0
8268,7opelomr.ahlamontada.net/#iNUCont,1
8269,www.damtp.cam.ac.uk/user/sje30/emacs/ell.html,0
8270,esxcc.com/js/index.htm?us.battle.net/login/en/?ref=sawjuyjus.battle.net/d3/en/index&app=com-d3,1
8271,dekormorion.ru/includes/domit/remax/index.html,1
8272,www.na.icar.cnr.it/~pdp2007/,0
8273,www.cs.unibo.it/~martini/,0
8274,www.football-tipster.com/.http/www.paypal.fr/66b66d3c237a3339f671c5724d3663d4/erreur.htm?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,1
8275,forums.majorgeeks.com/forumdisplay.php?f=35,0
8276,www.virtual-lands-3d.com/models.html,0
8277,www.tomcat.ws/prowler/,0
8278,momim.eu/templates/rhuk_milkyway/HLBFORM87SJ.htm,1
8279,www.pacifier.com/~mytmite/,0
8280,climaxofficenow.info/wp-includes/images/OnlineTTcopy.htm,1
8281,www.dab.uts.edu.au/ebrf/,0
8282,islander.it/images/cani/frida/gdf5gdf4gd5g4d6f4g6d4g64fg6d4g6dgd5g4d4g6dg46d4gd4g6d46d4gdf5gdfg4fg4df4g6d4g6df4g6df44f6g4df646df4/884cd3c263a3492788f023f597681d33/Kreditkartel.php?cmd=_Profile-update&dispatch=da80a8659475377df3227b4862f5466fda80a8659475377df3227b4862f5466f,1
8283,www.clanperez.ca/G1.html,0
8284,www.texclubtec.it/english/index.asp,0
8285,www.denny.co.uk/content/speaking.php,0
8286,www.digi-medical.us/wp-content/themes/blacklabel/cache/images/baru.html,1
8287,csrc.nist.gov/groups/ST/toolkit/rng/,0
8288,damascusbureau.org/wp-content/uploads/2011/10/CIelo_rox/index1.html,1
8289,inforxlweb.es/templates/yoo_streamline/NABSECURE927D.html,1
8290,pacfan69.tripod.com/cabinets/id2.html,0
8291,www.w3schools.com/dhtml/dhtml_examples.asp,0
8292,homepage.eircom.net/~neonireland/,0
8293,tools.ietf.org/html/rfc1259,0
8294,www.paypal-europe.de/89369/index.php,1
8295,extracapitalprogram.com/www.paypal.com/upload/download/paypal/OnPay/pp/,1
8296,www.armstrong.com/commflreu/en-de/,0
8297,articles.techrepublic.com.com/5100-10878_11-1046256.html,0
8298,jornalabm.com.br/nowsignin/index.html.html,1
8299,www.linuxcertified.com/linux_laptops.html,0
8300,www.remorquesfranc.net/7bb13591ff05b1e1cf3b970f8a76af3b/Confirm.php,1
8301,www.mfischer.com/legacy/amosaic/Docs.html,0
8302,www.allproducts.com/tami/trueten/,0
8303,chatodasi.gen.tr/wp-includes/js/jcrop/CBIBSWeb.start.html,1
8304,paypal.com.cgi-bin.webscr.submit5682.infinity-cheats.com/packages/vbforum/item/cgi-bin/50acfdd2fbb19a3d47242b071efa252ac2167e47ebd1fddf0fdac3/,1
8305,www.careercruise.com/wp-includes/cho.php,1
8306,www.steelway.com/smh/,0
8307,angelfire.com/games3/battlegamers,0
8308,www.math.kth.se/~gunnarj/LIFE/lifegame5.html,0
8309,besworca.co.uk/remax/remax/www.remax.com/login.php,1
